Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BVRJYD9Q/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1690195505&sprefix=ba%2Caps%2C283&sr=8-154,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy),,3.7 out of 5 stars,44,"Material: Water Resistant Strong Polyester, Compartments: 2 with padding, Laptop Size: 15.6 inch and below, Dimensions: LxWxH - 11 x 6 x 18 inches, Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover, ",ASIN : B0BVRJYD9Q,"Material: Water Resistant Strong Polyester, Compartments: 2 with padding, Laptop Size: 15.6 inch and below, Dimensions: LxWxH - 11 x 6 x 18 inches, Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover, ","Manufacturer : ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com"
https://www.amazon.in/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1690195505&sprefix=ba%2Caps%2C283&sr=8-155,Gear Polyester 23 Cms Travel Bag(DUFCRSTNG4314_Khaki),,4.1 out of 5 stars,531,"Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base, 3 External Zippered Pockets : 1 Mesh Stash Pocket, Outer material type: Polyester, item weight: 340.0 grams, ",ASIN : B098FG3GVX,"Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base, 3 External Zippered Pockets : 1 Mesh Stash Pocket, Outer material type: Polyester, item weight: 340.0 grams, ","Manufacturer : Gear Merchandise Pvt Ltd, Gear Merchandise Pvt Ltd, E/12 West Chowbaga Gulshan Colony, Kolkata-700100"
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_156?crid=2M096C61O4MLT&keywords=bags&qid=1690195505&sprefix=ba%2Caps%2C283&sr=8-156,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden)",,3.7 out of 5 stars,"1,173","» Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands., » PREMIUM MATERIAL: Made from high quality, waterproof Polyester material in grey color. Premium quality smooth zippers, pullers, buckles., ",ASIN : B09VCHV6T5,"» Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands., » PREMIUM MATERIAL: Made from high quality, waterproof Polyester material in grey color. Premium quality smooth zippers, pullers, buckles., ",
https://www.amazon.in/Nivia-5183NB-Gym-Navy-Blue/dp/B07NJGW3WX/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1690195505&sprefix=ba%2Caps%2C283&sr=8-157,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Navy Blue),,3.9 out of 5 stars,110,"Highly water-resistant finish to save inner items from water splashes, Adjustable shoulder strap, Top grab handle, Optimum quality of accessories and zipper for smoother functioning and high durability, Durable zippers and enhanced by strong stitching at major stress points provide long-lasting durability against daily activities, ",ASIN : B07NJGW3WX,"Highly water-resistant finish to save inner items from water splashes, Adjustable shoulder strap, Top grab handle, Optimum quality of accessories and zipper for smoother functioning and high durability, Durable zippers and enhanced by strong stitching at major stress points provide long-lasting durability against daily activities, ","Manufacturer : Freewill Sports Private Limited, Freewill Sports Private Limited - 391 Leather Complex Kapurthala Road Jalandhar,144021 (Punjab) Contact No. - 0181-5057000,5099000"
https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1690195505&sprefix=ba%2Caps%2C283&sr=8-158,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags,,3.5 out of 5 stars,62,"Care Instructions: Hand Wash Only, 2 Main Compartments -Laptop Compatible -Side Fabric Pocket - Shouilder Strap Reinforcement, ",ASIN : B09ZV86P4S,"Care Instructions: Hand Wash Only, 2 Main Compartments -Laptop Compatible -Side Fabric Pocket - Shouilder Strap Reinforcement, ","Manufacturer : VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1690195505&sprefix=ba%2Caps%2C283&sr=8-159,Lenovo 15.6-inch Casual Laptop Briefcase T210,,4.2 out of 5 stars,"20,400","“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop. Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g., “HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items, “INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use., “CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick-access pocket ensure convenient access, ""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag. Multiple colors for choice, Warranty NA, “IN-THE-BOX”: 15.6-inch Briefcase, Country of Origin: China, ",ASIN : B075Y6Y9H5,"“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop. Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g., “HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items, “INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use., “CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick-access pocket ensure convenient access, ""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag. Multiple colors for choice, Warranty NA, “IN-THE-BOX”: 15.6-inch Briefcase, Country of Origin: China, ","Manufacturer : Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560156, 1. DONGGUAN NIDAIKE ELECTRONIC TECHNOLOGY CO.,LTD. No.38 Taikang Street,Baihao Village, Houjie Town,Dongguan City,Guangdong Province,China-523957 2. Talent Hill Industrial Co., Ltd. Room 811, 7th Floor, No. 19 East tricy clic North Road , Chao yang District, Beijing, China."
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTEyMDExMjU4MDcxOTI5OjE2OTAxOTU1MDU6c3BfYnRmOjIwMTA1NDUxODUxNDk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR179L65%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690195505%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",,4.6 out of 5 stars,69,"Care Instructions: Wipe with Damp Cloth, Handcrafted with care and made up of premium quality robust material, Padded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the side, Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket, GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty, ",ASIN : B0BR179L65,"Care Instructions: Wipe with Damp Cloth, Handcrafted with care and made up of premium quality robust material, Padded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the side, Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket, GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty, ","Manufacturer : Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care: Email : customercare@uppercase.co.in & Contact no. +91 8691 800 800"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTczNDM3Mzk5MTE0NjEyOjE2OTAxOTU2NDc6c3BfYXRmX25leHQ6MzAwMDE5NjQ5ODU5NjMyOjowOjo&url=%2FPASS-Laptop-college-Backpack-LKY%2Fdp%2FB0CC71PZR6%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690195647%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,BIG PASS Laptop and college Backpack LKY,,,,"Material:100 % Fine Polyester Fabric, Number of Compartment: 3, Bartack double stitches, Laptop Compatible, 2 Bottle holder, ",ASIN : B0CC71PZR6,"Material:100 % Fine Polyester Fabric, Number of Compartment: 3, Bartack double stitches, Laptop Compatible, 2 Bottle holder, ",Manufacturer : Diva's Traders
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTczNDM3Mzk5MTE0NjEyOjE2OTAxOTU2NDc6c3BfYXRmX25leHQ6MzAwMDE5NjQ5ODU5NzMyOjowOjo&url=%2FDZYRE-Laptop-college-Backpack-KKY%2Fdp%2FB0CC67X2XX%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690195647%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,DZYRE Laptop and college Backpack KKY,,,,"Material:100 % Fine Polyester Fabric, Number of Compartment: 5, Extra Back Padding, Water Resistant, Rain Cover available, ",ASIN : B0CC67X2XX,"Material:100 % Fine Polyester Fabric, Number of Compartment: 5, Extra Back Padding, Water Resistant, Rain Cover available, ",Manufacturer : Diva's Traders
https://www.amazon.in/AmazonBasics-Ltrs-Large-Duffel-Bag/dp/B01GGNW5AM/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1690195647&sprefix=ba%2Caps%2C283&sr=8-163,AmazonBasics Nylon 43 Cms Travel Duffle Bag (Red),,4.3 out of 5 stars,"6,825","Measures 32.5 x 17 x 11.5 inches/82.5 x 43.2 x 29.2 cm (LxWxH), Large rectangular-shaped duffel bag with roomy interior (over 6,000+ cubic inches); ideal for travel or storage, Made of 100-percent nylon; lightweight, yet durable; 22.67 Kgs weight capacity; choice of color, Zippered interior pocket and exterior pocket for quick access to smaller items like keys or tickets, Durable zipper closure; top loop handles for easily lifting and carrying; collapsible for simple storing, 1 year limited warranty, ",ASIN : B01GGNW5AM,"Measures 32.5 x 17 x 11.5 inches/82.5 x 43.2 x 29.2 cm (LxWxH), Large rectangular-shaped duffel bag with roomy interior (over 6,000+ cubic inches); ideal for travel or storage, Made of 100-percent nylon; lightweight, yet durable; 22.67 Kgs weight capacity; choice of color, Zippered interior pocket and exterior pocket for quick access to smaller items like keys or tickets, Durable zipper closure; top loop handles for easily lifting and carrying; collapsible for simple storing, 1 year limited warranty, ","Manufacturer : Wanxinda Guangzhou Technology Product Co. Ltd, Wanxinda Guangzhou Technology Product Co. Ltd, CT Lingxi Rd, Automobile Zone, Huadu district, Guangzhou, ChinaHuadu, Guangzhou"
https://www.amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1690195647&sprefix=ba%2Caps%2C283&sr=8-164,"URBAN CARRIER Unisex Waterproof Medium Laptop Backpack for School and Colleges (Grey, Large, 45 Liters)",,4.0 out of 5 stars,414,"Age Range Description: Adult <br>, Pattern Name: Solid <br>, Warranty Description: 12 Month Manufacturing Defects Only <br>, Style Name: Casual <br>, Material Type: Polyester <br>, ",ASIN : B09GYGCK54,"Age Range Description: Adult <br>, Pattern Name: Solid <br>, Warranty Description: 12 Month Manufacturing Defects Only <br>, Style Name: Casual <br>, Material Type: Polyester <br>, ",
https://www.amazon.in/Red-Lemon-Capacity-Backpack-Multifunctional/dp/B09RK4BRPM/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1690195647&sprefix=ba%2Caps%2C283&sr=8-165,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls",,4.4 out of 5 stars,"1,062","PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable. <br>, LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc <br>, TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on. <br>, ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.; Lining texture: polyester <br>, Water Resistance Level: Waterproof; Special Features: Laptop Compartment; Age Range Description: Adult; Pattern Name: Solid; Material Type: Nylon; Pocket Description: Utility Pocket <br>, ",ASIN : B09RK4BRPM,"PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable. <br>, LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc <br>, TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on. <br>, ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.; Lining texture: polyester <br>, Water Resistance Level: Waterproof; Special Features: Laptop Compartment; Age Range Description: Adult; Pattern Name: Solid; Material Type: Nylon; Pocket Description: Utility Pocket <br>, ",
